price,cost,sales,profit_margin,inventory,discount_percentage,delivery_days,category,material,color,location,season,store_type,brand,revenue
258.6642822,142.9601304,35,44.73139886,138,27.17920991,2,Bed,Metal,Green,Rural,Spring,Retail,BrandC,-207.9304769
209.0085026,176.8459197,41,15.38816964,124,25.90639595,4,Table,Wood,Black,Rural,Summer,Online,BrandA,6306.36465
312.6452503,175.9909138,40,43.70907167,72,20.22175358,1,Sofa,Glass,Green,Suburban,Fall,Retail,BrandC,16203.68249
84.98058663,53.02067492,3,37.60848563,3,6.439138887,4,Sofa,Glass,Brown,Urban,Fall,Retail,BrandA,-380.5219182
488.4776634,300.9111372,25,38.39817872,75,19.13108553,7,Sofa,Wood,Blue,Rural,Winter,Online,BrandD,7366.669464
493.794835,419.0173172,45,15.14343863,72,15.18249287,3,Chair,Wood,Brown,Suburban,Summer,Retail,BrandC,15060.92188
364.1727713,280.0784311,38,23.09188023,76,21.51657693,8,Sofa,Plastic,Blue,Rural,Summer,Retail,BrandC,2241.807504
291.2433649,238.4329508,45,18.13274411,47,24.98794945,6,Table,Wood,Blue,Rural,Summer,Retail,BrandB,15713.30391
189.2874273,113.6078833,20,39.98128405,153,22.28164492,6,Desk,Metal,Blue,Urban,Fall,Retail,BrandB,5365.730249
416.2077589,312.1348589,44,25.00503602,101,25.3968351,1,Sofa,Fabric,Blue,Urban,Fall,Online,BrandC,17510.33452
358.1290276,260.968047,45,27.13016067,105,1.9159912,5,Table,Plastic,Black,Urban,Summer,Retail,BrandB,17062.37662
123.1776227,102.6232377,34,16.68678493,76,0.948601147,3,Chair,Wood,White,Rural,Spring,Online,BrandC,121.5234011
459.917233,396.648638,21,13.75651758,38,7.755017031,1,Chair,Fabric,Black,Urban,Summer,Online,BrandA,7325.045943
420.1417593,212.1139066,48,49.51372914,57,27.01998252,8,Desk,Plastic,White,Suburban,Winter,Online,BrandC,12215.03987
477.409961,367.4185098,23,23.03920324,18,24.70977753,7,Desk,Metal,Black,Rural,Summer,Retail,BrandC,6182.888646
376.5737788,196.0948905,6,47.92656804,87,20.48181893,7,Table,Fabric,Blue,Urban,Summer,Retail,BrandD,-256.9767344
326.0368382,234.5976766,13,28.0456534,112,21.02276002,4,Desk,Wood,Red,Rural,Summer,Online,BrandB,8871.31549
238.2093663,146.5114072,49,38.49469084,76,21.80011408,6,Desk,Wood,Brown,Rural,Spring,Online,BrandB,19236.26811
469.7278175,292.5045098,23,37.72893602,76,28.27808101,9,Chair,Metal,White,Suburban,Summer,Online,BrandD,3387.279033
439.7287503,281.9467758,9,35.88165986,185,24.96573457,3,Table,Plastic,Red,Suburban,Summer,Online,BrandA,2123.476447
70.34840155,52.65697305,17,25.14830204,27,18.70171161,9,Desk,Fabric,Blue,Suburban,Fall,Online,BrandA,2056.175147
61.86513852,39.19898822,2,36.63800137,65,19.97146306,4,Table,Metal,White,Rural,Summer,Online,BrandA,-4803.244949
219.4085151,174.0084218,19,20.69203798,9,6.412207862,5,Sofa,Plastic,Red,Rural,Winter,Retail,BrandD,4165.513128
414.7489989,274.4854307,19,33.81890458,125,19.71956475,7,Chair,Glass,Black,Suburban,Fall,Retail,BrandC,8084.471564
494.2742582,260.65122,7,47.26587199,57,12.74037037,6,Chair,Glass,Blue,Rural,Spring,Retail,BrandA,2629.056768
117.687601,95.73932675,42,18.6496063,141,4.588856118,8,Chair,Plastic,Black,Suburban,Fall,Online,BrandA,7851.200955
317.3588219,194.9545811,42,38.56966702,124,24.19208458,8,Bed,Wood,Black,Suburban,Spring,Retail,BrandD,10106.13412
221.4008855,149.0264309,20,32.68932482,111,15.30741299,8,Table,Wood,Blue,Urban,Spring,Online,BrandB,-10578.94692
486.461479,376.6075576,9,22.58224467,83,29.32275125,3,Sofa,Glass,White,Suburban,Winter,Online,BrandD,-1708.159368
428.9535154,271.5200526,17,36.70175371,142,8.450380634,6,Desk,Wood,Brown,Urban,Summer,Retail,BrandB,13838.02657
427.2479171,223.2944001,27,47.73657375,95,14.42010337,7,Sofa,Wood,Green,Suburban,Winter,Online,BrandA,12473.64511
260.9119219,169.4801446,47,35.04315812,32,13.43986364,9,Table,Plastic,Green,Rural,Fall,Retail,BrandA,-3641.090413
236.6687761,207.7429841,2,12.22205669,144,3.623385673,4,Chair,Plastic,Brown,Urban,Spring,Retail,BrandC,-7094.614183
173.0331824,130.9331292,36,24.33062411,151,12.78345836,5,Bed,Wood,Blue,Rural,Fall,Retail,BrandC,9041.989228
75.36897349,57.92796441,19,23.14083405,157,8.626603693,8,Table,Plastic,Green,Rural,Spring,Online,BrandB,-1572.296131
439.1250693,330.6229125,17,24.70871385,189,4.809614141,1,Table,Fabric,Brown,Suburban,Fall,Online,BrandA,-6405.128878
415.8054541,240.9995337,5,42.04031444,140,8.464667521,6,Desk,Glass,Red,Suburban,Spring,Online,BrandA,7199.99736
499.872953,333.5819901,39,33.26664544,189,6.997550738,4,Sofa,Fabric,Brown,Rural,Winter,Retail,BrandD,21750.22386
498.4865767,398.9766521,18,19.96240807,46,22.02220593,5,Sofa,Fabric,White,Suburban,Spring,Online,BrandA,2850.196854
299.9442675,162.1346216,7,45.9450841,111,0.923255348,5,Desk,Wood,Brown,Suburban,Summer,Retail,BrandA,8305.353291
396.0443368,242.0389758,17,38.88588896,143,18.52388244,2,Bed,Wood,Black,Suburban,Winter,Online,BrandD,1528.532969
475.1445784,290.0888997,39,38.94723566,193,22.81984026,8,Chair,Fabric,Black,Rural,Summer,Retail,BrandD,11187.45233
432.3413258,290.8825173,36,32.7192429,42,14.42170369,2,Chair,Fabric,Blue,Urban,Fall,Retail,BrandA,10891.17524
161.3066458,143.9093202,40,10.78525036,7,27.9469494,4,Bed,Metal,Black,Urban,Fall,Online,BrandC,-4828.308519
252.7448609,133.1967992,45,47.29989813,2,21.23642086,5,Desk,Metal,Red,Rural,Spring,Online,BrandC,11021.72927
108.1217368,76.49400937,4,29.25196022,124,22.43770954,1,Table,Glass,Brown,Suburban,Spring,Retail,BrandA,2935.972195
479.3229623,274.0509254,38,42.82541272,11,5.908004623,6,Sofa,Fabric,Red,Suburban,Fall,Retail,BrandC,14845.53429
322.7785855,286.7147337,25,11.17293818,83,23.31886728,2,Table,Plastic,Blue,Urban,Winter,Online,BrandD,9719.023757
152.8892625,83.37378695,5,45.46785981,15,24.96284208,5,Sofa,Metal,Black,Rural,Summer,Retail,BrandC,-7382.011073
352.265308,233.0025066,30,33.85595991,77,10.83799165,6,Table,Wood,Green,Rural,Fall,Online,BrandA,12853.00689
328.1577082,260.9359123,12,20.48460061,58,6.400892041,8,Desk,Fabric,Brown,Suburban,Winter,Online,BrandC,5312.823056
211.1732231,165.0998233,4,21.81782288,176,11.55152038,9,Desk,Plastic,Green,Suburban,Summer,Retail,BrandA,-2706.321258
101.1009165,67.64575929,24,33.09085452,62,22.18823907,6,Bed,Plastic,White,Suburban,Spring,Online,BrandC,3958.619019
352.207938,224.9233941,29,36.13903328,189,12.52917018,5,Table,Plastic,Blue,Rural,Winter,Retail,BrandA,4526.359912
284.1384654,187.2600211,9,34.09550486,48,22.09955626,4,Table,Wood,White,Urban,Winter,Online,BrandA,7517.660648
397.5432763,240.7961387,4,39.42894947,50,3.406936229,2,Bed,Metal,Green,Rural,Fall,Retail,BrandC,4171.255368
284.0735755,165.3686526,24,41.78668245,32,24.18035131,2,Bed,Plastic,Green,Rural,Summer,Online,BrandC,6987.419509
433.4816751,300.4963805,14,30.6784121,29,7.596224449,7,Desk,Metal,Green,Rural,Fall,Online,BrandD,3295.887232
298.3580774,181.2267248,5,39.25864976,186,7.467869631,5,Desk,Glass,White,Urban,Spring,Retail,BrandB,5256.294572
302.4220872,185.9849463,18,38.5015334,75,17.71142896,7,Table,Wood,Blue,Suburban,Spring,Online,BrandA,10498.01133
444.4941212,339.0167443,42,23.72975746,14,2.103541372,1,Desk,Metal,Brown,Suburban,Summer,Retail,BrandA,26310.51165
231.5672898,205.4962709,19,11.25850673,81,0.788931801,1,Desk,Metal,Brown,Rural,Summer,Retail,BrandA,1638.631902
110.3068528,81.78755433,12,25.85451198,91,7.830859959,5,Table,Plastic,Red,Rural,Summer,Retail,BrandA,5312.711794
62.95220434,33.41451303,18,46.92082132,22,16.14202652,2,Bed,Plastic,Red,Urban,Fall,Retail,BrandC,7927.430424
389.8117651,206.6912353,17,46.97665545,93,27.22849159,8,Table,Wood,Green,Urban,Summer,Retail,BrandC,3607.202011
329.1392981,289.8299575,30,11.94307117,44,25.39305529,3,Chair,Metal,Blue,Suburban,Summer,Online,BrandB,14393.96663
366.8358956,227.0407212,24,38.10836839,61,14.7133938,1,Table,Fabric,Blue,Rural,Fall,Online,BrandA,8303.008623
145.8338727,78.28753039,11,46.31732056,198,1.111559811,2,Chair,Plastic,Black,Urban,Spring,Online,BrandB,-3506.927645
111.367164,82.36914072,35,26.03821651,14,16.05758204,7,Table,Plastic,Black,Urban,Spring,Online,BrandD,-277.8762101
56.54509955,42.37826268,23,25.05404887,45,21.143868,6,Chair,Glass,White,Rural,Winter,Online,BrandB,-6191.518779
207.7644015,157.7766871,17,24.0598072,63,10.17493598,8,Chair,Wood,Black,Rural,Spring,Online,BrandB,2978.091111
315.4629591,191.4736535,1,39.30391889,173,3.331899098,7,Table,Metal,Brown,Rural,Summer,Online,BrandD,-495.9657796
226.5098203,114.6239975,15,49.39557263,183,8.357038596,8,Desk,Metal,Brown,Rural,Spring,Retail,BrandD,4055.656182
246.8637149,218.7227691,32,11.39938522,171,23.14766593,3,Sofa,Metal,White,Rural,Fall,Retail,BrandB,12879.56746
456.8714125,274.2860503,9,39.96427817,74,10.53731497,6,Desk,Plastic,Red,Rural,Spring,Retail,BrandD,3596.398349
206.7149602,159.255379,15,22.95894848,156,24.35944472,7,Chair,Wood,Green,Urban,Spring,Online,BrandB,1009.758602
281.2952701,220.1562911,28,21.7348052,189,9.585643554,1,Table,Metal,Blue,Rural,Winter,Retail,BrandC,6123.750603
402.6438557,299.5682232,24,25.59970332,51,4.906651152,1,Table,Fabric,Red,Suburban,Winter,Online,BrandC,-77.44692804
228.444252,142.8148843,35,37.48370423,181,13.07545079,7,Table,Glass,Brown,Rural,Summer,Online,BrandB,10367.42116
329.9390151,200.7475999,22,39.15614985,87,13.56823537,3,Table,Glass,Red,Suburban,Fall,Online,BrandD,5519.82411
438.0636689,323.7585388,27,26.09326869,56,0.483246556,3,Sofa,Metal,White,Suburban,Summer,Retail,BrandD,12172.22082
477.2842806,403.9916729,19,15.35617466,82,3.511352181,5,Bed,Plastic,Green,Suburban,Fall,Retail,BrandC,7746.153132
116.1830664,102.0893043,45,12.13065084,65,5.547780563,6,Chair,Glass,Brown,Rural,Fall,Retail,BrandC,5575.112317
466.9644313,253.2639132,12,45.76376782,149,3.407619521,2,Sofa,Glass,White,Rural,Winter,Online,BrandD,-1146.168
271.4523319,152.5376011,20,43.8068555,19,10.24578226,3,Desk,Glass,Red,Suburban,Spring,Online,BrandD,4867.395554
166.2099747,145.9148232,1,12.21054965,32,28.93868567,6,Bed,Glass,Blue,Rural,Spring,Online,BrandD,-2902.05046
256.6110903,203.9067884,21,20.53859087,71,15.27667615,3,Bed,Metal,Black,Urban,Winter,Online,BrandD,4740.244015
491.0146589,418.9324941,49,14.68024701,24,18.82668072,5,Table,Wood,White,Urban,Summer,Retail,BrandB,14455.25988
271.6781423,157.8594142,45,41.89469463,45,10.69159436,9,Sofa,Wood,Brown,Urban,Spring,Retail,BrandD,13311.23648
197.9382246,145.491394,1,26.49656516,72,9.704632849,3,Desk,Plastic,Red,Urban,Summer,Retail,BrandC,285.7556544
335.0303844,261.4764194,10,21.95441622,97,0.694403157,6,Table,Fabric,Black,Rural,Spring,Retail,BrandC,-3150.357098
158.0655285,122.0336621,47,22.79552458,56,15.01000967,5,Table,Wood,Black,Suburban,Summer,Online,BrandA,11045.65205
84.13849765,55.80575686,32,33.67393237,86,14.5082702,5,Chair,Fabric,Red,Rural,Fall,Online,BrandD,-269.8996768
107.9958749,54.66297135,39,49.38420433,132,4.734921785,6,Bed,Wood,Green,Urban,Fall,Retail,BrandB,2219.312085
107.6206275,78.90426098,22,26.68295773,54,22.92972001,6,Desk,Wood,Red,Rural,Spring,Online,BrandA,5815.842185
118.3562121,71.16056182,18,39.87593843,60,14.78022991,1,Bed,Plastic,Brown,Rural,Summer,Online,BrandA,7182.432629
112.4722277,76.49255308,48,31.98983015,88,10.1698191,9,Sofa,Glass,Blue,Urban,Summer,Retail,BrandB,2520.243045
338.3936352,298.8125458,46,11.6967594,7,4.407267271,5,Chair,Plastic,Brown,Suburban,Fall,Retail,BrandA,15437.49135
131.846038,86.96750925,32,34.03858729,15,16.56482481,1,Table,Wood,Black,Rural,Summer,Online,BrandA,6930.035431
205.5502775,171.8237201,27,16.40793573,175,22.58451078,8,Chair,Glass,Blue,Rural,Winter,Retail,BrandC,10612.75644
453.5547845,260.9827897,28,42.45837577,115,8.459980581,7,Table,Glass,White,Urban,Summer,Retail,BrandA,12068.54244
263.2827381,202.4602655,18,23.10158008,60,6.563830547,7,Chair,Glass,Black,Suburban,Fall,Retail,BrandB,6786.705568
350.4009823,312.1381698,39,10.91972182,14,15.65804892,5,Table,Fabric,Green,Urban,Winter,Retail,BrandD,6956.149217
127.543942,68.97031012,49,45.92427597,192,4.660299075,1,Bed,Wood,Red,Urban,Winter,Retail,BrandD,-1603.11552
136.5300585,68.71939811,29,49.66720231,149,19.9984016,9,Bed,Metal,White,Rural,Summer,Retail,BrandD,5942.050278
68.39087732,46.05668169,18,32.65668829,130,18.16030884,9,Bed,Plastic,Brown,Suburban,Fall,Retail,BrandC,-3027.155707
126.0207784,67.67948338,44,46.29498068,101,2.612461488,8,Bed,Fabric,Blue,Urban,Fall,Retail,BrandC,778.2698403
175.3656526,140.1791902,8,20.06462601,53,1.095611381,5,Chair,Plastic,White,Rural,Fall,Retail,BrandC,4594.653456
129.6547179,112.2575786,31,13.41805345,13,18.60865958,3,Table,Metal,Green,Urban,Winter,Online,BrandB,2534.114559
89.91614019,60.56826635,34,32.63916109,35,8.82881322,8,Bed,Glass,Red,Rural,Fall,Retail,BrandD,3925.090226
104.286142,62.93508662,7,39.65153431,104,2.593372595,1,Chair,Metal,White,Suburban,Winter,Retail,BrandB,-5705.141539
257.3504456,173.3927779,36,32.62386724,81,22.78286115,3,Table,Plastic,Brown,Urban,Winter,Retail,BrandB,2598.516002
142.8501733,112.7629451,18,21.06208729,66,9.421320091,7,Chair,Metal,Blue,Suburban,Spring,Online,BrandA,10482.14732
213.9214375,107.7354704,38,49.63783354,9,13.78798649,4,Bed,Wood,White,Suburban,Summer,Retail,BrandD,3718.157931
276.5377719,203.4714031,9,26.42184042,48,7.104387824,7,Sofa,Metal,Red,Rural,Fall,Retail,BrandA,1295.560579
360.6776729,268.8190835,9,25.4683326,110,18.81951235,5,Chair,Wood,Brown,Urban,Winter,Online,BrandC,3822.014071
67.69046293,51.11139652,46,24.49247012,64,9.044652461,6,Bed,Metal,White,Urban,Summer,Online,BrandC,-2517.671882
409.7346795,244.5332755,8,40.3191168,56,29.04062884,7,Desk,Wood,Blue,Rural,Winter,Retail,BrandB,9089.960445
332.5551753,261.2623591,35,21.43789106,26,21.08842646,7,Table,Wood,Red,Rural,Summer,Online,BrandB,9222.373132
86.79156438,46.56858622,18,46.34434055,112,4.101668291,7,Bed,Metal,Green,Suburban,Winter,Online,BrandA,316.09677
443.1103808,256.8746923,5,42.02918654,132,12.50084519,7,Desk,Fabric,Green,Urban,Fall,Online,BrandA,7279.155633
464.3925802,395.1925217,14,14.90119813,70,11.56263299,7,Chair,Glass,Black,Urban,Spring,Online,BrandB,10308.75172
77.48508193,61.63855051,28,20.45107397,82,16.02741332,3,Chair,Glass,White,Rural,Spring,Online,BrandD,11656.80878
174.5949417,88.25743251,30,49.45017784,56,25.25792023,3,Desk,Glass,Blue,Rural,Spring,Retail,BrandB,1729.715255
412.7905759,247.4062398,4,40.06494959,119,17.50266046,7,Desk,Wood,White,Rural,Winter,Online,BrandD,12328.55249
386.7168607,226.5242711,39,41.42374068,92,1.846700328,2,Table,Glass,Red,Urban,Summer,Retail,BrandA,18034.14031
133.0344587,80.92785866,20,39.16774688,14,19.6624709,2,Chair,Wood,Black,Urban,Fall,Retail,BrandC,10589.54915
144.2071955,86.38355783,25,40.09760919,110,0.247958938,3,Desk,Fabric,Blue,Suburban,Fall,Retail,BrandC,8525.260073
216.7124463,113.7763137,28,47.49894817,100,23.39881382,4,Sofa,Metal,White,Rural,Winter,Online,BrandA,1438.215657
268.0353433,183.2225832,12,31.64237934,118,19.99908217,6,Sofa,Metal,Blue,Suburban,Spring,Retail,BrandA,-1595.376963
328.2146472,260.3048672,2,20.69066101,75,9.263569751,8,Desk,Wood,Red,Urban,Winter,Online,BrandC,-8424.99309
216.0111378,160.429893,43,25.73073101,157,8.773254138,7,Table,Wood,Black,Suburban,Summer,Retail,BrandD,-1579.313578
258.1406223,198.5485156,14,23.08513326,19,23.9481899,4,Chair,Fabric,Blue,Suburban,Spring,Retail,BrandA,-312.8402048
386.3619222,205.7221421,22,46.75403286,164,23.50010076,2,Sofa,Glass,Red,Suburban,Winter,Retail,BrandD,12837.48758
66.5074413,58.56620567,31,11.94037159,130,10.56907063,2,Desk,Fabric,Green,Rural,Summer,Online,BrandD,-646.8108926
163.596625,136.6680861,23,16.46032665,72,8.968431842,4,Desk,Metal,Blue,Urban,Spring,Retail,BrandC,43.12575204
371.0073136,304.9814153,48,17.79638726,121,16.79474367,6,Bed,Metal,Black,Rural,Fall,Online,BrandD,18315.66553
452.843077,375.4945459,20,17.0806478,40,0.2509698,3,Desk,Glass,Brown,Suburban,Summer,Online,BrandC,4726.465711
280.254849,244.6860815,38,12.69157967,166,2.48001114,6,Table,Metal,Brown,Rural,Fall,Online,BrandA,19588.39649
289.4510684,207.739491,4,28.22984136,153,3.785087704,5,Sofa,Wood,Blue,Urban,Summer,Retail,BrandB,-194.3570749
98.2274051,56.98297571,15,41.98871929,129,5.562354535,5,Bed,Metal,Blue,Urban,Spring,Retail,BrandB,6044.897898
251.3355651,187.6756452,24,25.32865569,22,15.3605438,2,Sofa,Plastic,Red,Suburban,Winter,Retail,BrandB,4105.160304
289.6777699,230.9173867,25,20.28474025,22,29.76725745,8,Sofa,Glass,White,Suburban,Winter,Retail,BrandB,5209.101771
159.1117266,126.5203875,1,20.48330427,143,19.57840205,5,Table,Glass,Brown,Rural,Winter,Online,BrandB,5763.389321
171.1594539,121.2800991,7,29.14203903,8,1.838963833,2,Desk,Glass,White,Urban,Winter,Retail,BrandB,2322.835391
219.7778734,115.9072214,31,47.26165123,12,15.76738122,7,Table,Plastic,Brown,Urban,Summer,Online,BrandD,13207.83615
59.032039,38.27904088,12,35.15548246,155,14.89935637,9,Desk,Fabric,Blue,Rural,Winter,Online,BrandD,-3313.579152
194.9356245,169.2638978,42,13.16933566,154,4.325034475,9,Bed,Wood,Black,Urban,Winter,Retail,BrandB,1338.04543
145.1516031,106.5092801,5,26.62204361,50,27.60817106,1,Table,Glass,Black,Suburban,Summer,Retail,BrandA,-8221.241913
197.3738085,141.1879546,44,28.46672227,63,13.22295743,7,Table,Metal,Brown,Suburban,Summer,Online,BrandA,13810.93541
103.8929593,63.11927455,42,39.24585942,51,29.83677422,9,Chair,Wood,Brown,Rural,Spring,Online,BrandD,7569.517614
450.7372763,291.7981032,38,35.2620432,37,12.60216886,6,Table,Metal,Red,Rural,Summer,Retail,BrandD,13641.32529
317.1166041,272.1299466,12,14.18615643,99,18.23873108,1,Chair,Wood,Blue,Rural,Fall,Retail,BrandB,4605.119274
355.5960436,272.594671,39,23.3414781,192,3.142876094,2,Desk,Wood,Blue,Suburban,Spring,Retail,BrandA,18779.6003
405.1270574,330.1602444,18,18.50451893,145,13.62683471,4,Desk,Metal,White,Rural,Spring,Online,BrandC,5347.418596
274.2989895,187.0000909,2,31.82618308,190,7.16297682,4,Desk,Metal,Red,Urban,Winter,Online,BrandB,-8290.961868
89.11412964,67.02263779,10,24.79011122,50,25.06694396,2,Chair,Wood,Green,Rural,Winter,Retail,BrandD,-8068.767436
291.6979438,174.8301671,15,40.06465565,136,23.51758755,8,Desk,Glass,Black,Urban,Fall,Online,BrandD,-2126.868328
314.0785031,245.6672842,30,21.78156679,140,24.72539999,2,Sofa,Metal,Black,Suburban,Winter,Online,BrandD,7603.662655
385.4477634,258.6510728,44,32.89594665,167,21.70828313,3,Table,Plastic,Blue,Urban,Summer,Online,BrandC,8569.917535
244.2467958,165.3595275,17,32.29817941,54,24.98049671,4,Chair,Plastic,Red,Urban,Summer,Online,BrandA,8282.392925
107.4111363,81.6033476,4,24.02710702,108,6.024862505,9,Desk,Wood,Green,Urban,Winter,Retail,BrandD,-5964.235953
177.6991576,155.4000899,7,12.54877514,170,13.5613133,1,Sofa,Fabric,Black,Suburban,Winter,Online,BrandB,-2392.109415
213.3870334,112.1567665,41,47.43974614,43,20.7554064,8,Table,Wood,Red,Urban,Summer,Retail,BrandC,-2173.745862
340.6627586,282.7151018,31,17.01027051,109,19.12177494,5,Table,Wood,Green,Urban,Spring,Retail,BrandA,6315.22321
306.8502371,189.3122493,39,38.30467558,195,21.49063449,7,Desk,Glass,Brown,Rural,Fall,Online,BrandB,9430.947639
210.2435267,142.45424,34,32.24322182,160,6.727751495,8,Sofa,Glass,Blue,Rural,Fall,Retail,BrandB,12056.15432
493.931862,251.2954075,6,49.12346685,151,2.953041271,5,Chair,Fabric,White,Rural,Spring,Retail,BrandC,3475.997021
322.5986687,200.1461599,38,37.95815689,163,27.50419734,8,Desk,Fabric,Black,Urban,Fall,Retail,BrandC,12591.58041
156.7520563,109.8914205,45,29.89475029,127,16.80515687,8,Table,Fabric,Black,Urban,Winter,Online,BrandC,10893.99935
95.80211268,50.0537711,34,47.75295691,104,4.614777735,9,Table,Fabric,Green,Suburban,Winter,Retail,BrandD,5068.32975
118.7866126,82.72754559,44,30.35617082,9,23.80309746,2,Table,Fabric,White,Urban,Winter,Online,BrandA,-500.5429608
160.6809778,139.9281058,15,12.91557485,99,27.4478981,3,Desk,Wood,Brown,Urban,Fall,Retail,BrandD,3771.681576
122.306618,66.30942421,14,45.78427128,147,5.086905557,1,Bed,Wood,Red,Suburban,Spring,Retail,BrandC,9064.211683
133.9551608,107.9378927,6,19.42237088,108,24.52237366,4,Bed,Plastic,Blue,Urban,Winter,Retail,BrandC,-968.0687444
178.2928259,118.3629769,37,33.61315786,107,27.99675184,5,Bed,Plastic,Red,Suburban,Spring,Retail,BrandC,7523.189854
128.0181179,97.55870127,32,23.79305142,139,28.15084801,1,Sofa,Metal,Green,Suburban,Summer,Online,BrandD,5587.526996
453.5444411,273.9837655,3,39.59053608,189,27.42469385,8,Desk,Wood,Black,Rural,Summer,Retail,BrandB,-857.3994576
86.10518555,48.54583712,3,43.6203095,145,16.39263037,2,Table,Fabric,Brown,Urban,Summer,Retail,BrandC,4902.616204
286.0301253,161.3739193,22,43.58149543,93,10.68633952,1,Sofa,Metal,Black,Rural,Fall,Retail,BrandD,3696.749326
234.6785721,123.9564657,22,47.18032217,62,0.218184231,2,Bed,Glass,Red,Urban,Fall,Online,BrandC,7416.921722
492.0703776,282.5756865,10,42.5741318,83,1.827366806,5,Chair,Wood,Brown,Rural,Winter,Online,BrandD,3633.914756
100.417506,76.88845461,3,23.4312246,24,12.86517046,9,Sofa,Plastic,Blue,Suburban,Summer,Retail,BrandA,480.6357235
229.0350196,195.2927204,12,14.73237553,11,11.97978439,9,Sofa,Wood,Green,Suburban,Spring,Retail,BrandA,7087.032094
486.261695,401.4821018,29,17.43497258,148,5.541417287,2,Desk,Wood,Blue,Suburban,Fall,Retail,BrandD,3585.318276
439.4782067,340.1797425,48,22.59462761,24,11.86440084,2,Sofa,Wood,Green,Suburban,Spring,Retail,BrandC,21677.14793
417.6824319,227.2913957,17,45.58272546,10,5.239501964,3,Desk,Wood,Blue,Urban,Spring,Online,BrandD,10264.40677
166.0562722,102.2366918,7,38.43250215,63,25.46373758,7,Chair,Glass,Red,Urban,Winter,Online,BrandA,-2008.099294
126.8994143,79.17543158,13,37.60772499,125,8.945846336,3,Table,Plastic,White,Rural,Winter,Online,BrandD,1345.337003
350.889449,210.5276266,2,40.00172214,49,17.9569305,1,Table,Wood,Brown,Urban,Spring,Retail,BrandA,-4305.268564
468.2191951,330.5638117,4,29.39977361,189,15.08529186,6,Bed,Glass,Green,Urban,Spring,Retail,BrandA,-2404.727685
300.5433019,214.6544957,10,28.5778474,88,1.556462328,3,Bed,Metal,Red,Rural,Spring,Retail,BrandB,4313.437582
307.2257103,197.470674,39,35.72456099,98,28.26701158,1,Chair,Wood,Black,Suburban,Spring,Retail,BrandC,21720.60223
175.9905921,112.9007215,24,35.84843365,115,15.81677935,4,Table,Glass,Black,Rural,Summer,Online,BrandD,6875.530116
396.2718199,329.4692038,17,16.85777608,95,9.751729302,1,Bed,Fabric,Blue,Rural,Spring,Online,BrandC,1838.111965
134.1696869,109.4445131,6,18.42828607,176,4.743797089,1,Sofa,Metal,Black,Suburban,Fall,Online,BrandC,4645.805255
195.6556564,121.9166264,19,37.68816673,13,10.15579904,2,Desk,Plastic,White,Rural,Winter,Retail,BrandA,6244.362619
241.4463974,208.9755698,5,13.44846225,0,0.615348091,8,Bed,Wood,Green,Rural,Fall,Retail,BrandA,-7434.525164
278.4246704,245.327218,32,11.88739932,24,10.90674466,2,Chair,Wood,Blue,Rural,Winter,Retail,BrandD,6358.438257
159.0843796,100.3340436,10,36.93029832,186,15.94457782,2,Table,Glass,Green,Urban,Winter,Retail,BrandD,624.4542795
101.6765711,65.25297097,9,35.82300205,71,26.15598738,8,Chair,Plastic,Green,Suburban,Winter,Retail,BrandD,1266.14404
324.7790191,228.0772553,27,29.77463386,68,20.62123253,6,Desk,Fabric,Red,Suburban,Fall,Online,BrandA,6803.175428
179.883749,157.6588105,13,12.3551675,132,3.347469394,4,Desk,Metal,Black,Rural,Winter,Retail,BrandB,2999.043289
311.5571996,264.9880513,19,14.94722267,104,4.432389733,3,Chair,Plastic,Brown,Urban,Spring,Retail,BrandD,981.482644
119.4632219,64.63285065,21,45.8972815,146,12.84370103,1,Bed,Wood,Green,Suburban,Spring,Online,BrandA,560.8641873
266.5130458,175.1236696,24,34.29077027,22,5.871232549,3,Bed,Glass,White,Suburban,Summer,Online,BrandB,4691.833999
289.6652446,208.9495827,38,27.86515241,8,0.835493327,9,Table,Fabric,White,Rural,Summer,Retail,BrandC,16715.12525
73.32059157,51.416284,4,29.8747011,117,24.1504464,5,Table,Glass,Brown,Rural,Summer,Online,BrandA,-3265.042586
201.4719252,116.3591488,24,42.24547728,93,0.585677121,6,Sofa,Metal,Black,Rural,Spring,Retail,BrandD,3584.575452
110.4866046,93.19840193,35,15.64732915,177,24.92068816,5,Sofa,Plastic,Black,Suburban,Fall,Retail,BrandD,1123.333316
78.51873671,60.5203824,3,22.92236868,143,4.323118891,1,Table,Glass,Blue,Rural,Summer,Online,BrandB,8162.25117
495.4821046,413.8084943,4,16.48366501,32,29.24035232,1,Sofa,Glass,Blue,Rural,Spring,Retail,BrandB,4728.233786
195.0592302,164.5335748,37,15.64942883,129,18.11621735,4,Chair,Wood,Blue,Rural,Winter,Retail,BrandA,1241.220961
414.4435006,331.2822382,40,20.06576585,13,22.04948915,3,Bed,Glass,Black,Urban,Fall,Retail,BrandB,14909.66633
164.5882946,111.2097169,48,32.43157595,0,3.314508839,8,Sofa,Fabric,Green,Rural,Fall,Online,BrandA,2580.279892
356.676225,265.4451172,35,25.5781298,89,25.8631222,7,Sofa,Plastic,Red,Suburban,Spring,Online,BrandB,10557.86763
